id,clean_title,author,publisher,year,language,category,tags,description,table_of_contents,cover_image_url,preview_page_count,preview_base_url,access_required,access_url,copyright_status,can_public_download
cdl-002672,新约圣经注释—哥林多前书(莫里斯),丁道尔,,,中文,bible-study,圣经;新约;注释,,,,5,,true,,待核实,false
cdl-002673,新约圣经注释—雅各书(穆而),丁道尔,,,中文,bible-study,圣经;新约;注释,,,,5,,true,,待核实,false
cdl-001837,新约圣经神学,任炎林,,,中文,bible-study,圣经;新约,,,,5,,true,,待核实,false
cdl-005327,新约圣经背景,季纳,,,中文,bible-study,圣经;新约,,,,5,,true,,待核实,false
cdl-000435,新约圣经背景注释,季纳,,,中文,bible-study,圣经;新约;注释,,,,5,,true,,待核实,false
cdl-005328,新约圣经背景注释,,,,中文,bible-study,圣经;新约;注释,,,,5,,true,,待核实,false
cdl-005329,新约圣经背景注释:2,,,,中文,bible-study,圣经;新约;注释,,,,5,,true,,待核实,false
cdl-005330,新约圣经背景注释ok,,,,中文,bible-study,圣经;新约;注释,,,,5,,true,,待核实,false
cdl-005331,新约圣经透视154-407,,,,中文,bible-study,圣经;新约,,,,5,,true,,待核实,false
cdl-005332,新约圣经透视52-129,,,,中文,bible-study,圣经;新约,,,,5,,true,,待核实,false
cdl-001824,新约圣经问题总解,李道生,,,中文,bible-study,圣经;新约,,,,5,,true,,待核实,false
cdl-005333,新约宗览,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005334,新约导览,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-001823,新约导论,米勒尔,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002178,新约导论,麦资基,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005335,新约导论,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-001832,新约导读,蔡咏春,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005336,新约导读,马有藻 张西平,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005337,新约希腊文 十七堂课,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-001145,新约希腊文读本,傅约翰,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002438,新约希腊文轻松读2,许宏度,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005338,新约引用旧约 上,,,,中文,bible-study,旧约;新约,,,,5,,true,,待核实,false
cdl-001706,"新约引用旧约(上) 毕而(G.K.Beale),卡森(D.A.Carson)",,,,中文,bible-study,旧约;新约,,,,5,,true,,待核实,false
cdl-005339,新约引用旧约(下册),,,,中文,bible-study,旧约;新约,,,,5,,true,,待核实,false
cdl-001146,新约引用旧约上,毕尔 卡森,,,中文,bible-study,旧约;新约,,,,5,,true,,待核实,false
cdl-001147,新约引用旧约下,毕尔 卡森,,,中文,bible-study,旧约;新约,,,,5,,true,,待核实,false
cdl-005340,新约总论,黄彼得,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002359,新约文学与神学：后期著作及背景：亚德迈耶、格林、汤玛恩,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002278,新约文学与神学：四福音及耶稣：亚德迈耶，格林，汤玛恩,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005341,新约文学与神学保罗及其书信,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005342,新约文学释经：马可、腓立比、雅各书,,,,中文,bible-study,新约;释经;腓立比,,,,5,,true,,待核实,false
cdl-001810,新约文学释经：马可福音，腓立比书，雅各布书,麦启新,,,中文,bible-study,新约;释经;马可福音,,,,5,,true,,待核实,false
cdl-005343,新约文学释经马、腓、雅,,,,中文,bible-study,新约;释经,,,,5,,true,,待核实,false
cdl-000436,新约文献与历史导论,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-000437,新约文献与历史导论,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005344,新约文献与历史导论,梅琴,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005345,新约文献与历史导论:12063324：上海市：上海人民出版社:2008.09:(美)梅琴，杨华明译,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-000976,新约概论,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-001819,新约概论,周联华,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002100,新约概论,马有藻,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005346,新约概论,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005347,新约正典形成阶段之范围(表),,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-000984,新约正典的起源发展和意义,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-001275,新约浅说,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-001826,新约珠玑集,亨特,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005349,新约的世界图景逻辑 第1卷 引论 新约的历史逻辑,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-000954,新约的传说,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-000438,新约的圣经神学,毕尔,,,中文,bible-study,圣经;新约,,,,5,,true,,待核实,false
cdl-001830,新约研究指南,周天和,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005350,新约研究指南,周天和,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005351,新约研究指南,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-001822,新约研究透视,黄锡木,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005352,新约研究透视,黄锡木 清晰,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005353,新约研究透视,黄锡木,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-000439,新约神学,马歇尔,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005354,新约神学,马歇尔,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005355,新约神学,马歇尔,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002201,新约神学(上),赖德,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002202,新约神学(下),赖德,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005356,"新约神学导论 James Dunn邓雅各,32清晰",,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-001835,新约神学精要,陈济民,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005357,新约福音讲章,钟马田,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-004313,新约篇：第1册,基督教典外文献,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-004314,新约篇：第2册,基督教典外文献,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-004315,新约篇：第3册,基督教典外文献,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-004316,新约篇：第4册,基督教典外文献,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-000440,新约精览,詹逊,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005360,新约精览,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005358,新约精览 四 提摩太前书至启示录,,,,中文,bible-study,新约;提摩太;启示录,,,,5,,true,,待核实,false
cdl-005359,新约精览(一),,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005361,新约精览2(四福音及使徒行传),,,,中文,bible-study,新约;使徒行传,,,,5,,true,,待核实,false
cdl-005362,新约精览3(罗 帖后、门),,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005363,新约精览4(提前 多、来 启),,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005364,新约纵览图卡全集,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-001797,新约经文鉴别学,麦子格,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002127,新约经文鉴别学,麦子格,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005365,新约经文鉴别学,麦子格,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005366,新约经文鉴别学概论,黄锡木,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002114,新约综览,滕慕理,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005368,新约综览,腾慕理,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005367,新约综览(讲义),,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-000441,新约背景,陈润堂,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-001067,新约背景,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002093,新约背景,陈润棠,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002111,新约背景,滕慕理,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002446,新约背景,陈润棠,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002447,新约背景,陈润棠,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005369,新约背景,陈润棠,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005370,新约背景,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002419,新约背景与年代表,韦恩 郝思 H Wayne House,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005371,新约背景与年代表,郝思韦恩,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002165,新约背景文献选辑,黄锡木,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005372,新约背景文献选辑,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005373,新约背景注释,,,,中文,bible-study,新约;注释,,,,5,,true,,待核实,false
cdl-000442,新约解经式讲道,李斐德,,,中文,bible-study,新约;解经,,,,5,,true,,待核实,false
cdl-001960,新约解经式讲道,李斐德,,,中文,bible-study,新约;解经,,,,5,,true,,待核实,false
cdl-005374,新约解经式讲道,李斐德,,,中文,bible-study,新约;解经,,,,5,,true,,待核实,false
cdl-005375,新约解经式讲道,李斐德,,,中文,bible-study,新约;解经,,,,5,,true,,待核实,false
cdl-002425,新约解经手册,戈登费依,,,中文,reference,手册,,,,5,,true,,待核实,false
cdl-005376,新约解经手册,戈登 费依,,,中文,reference,手册,,,,5,,true,,待核实,false
cdl-005377,新约诠释指南,施赖纳,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005378,新约透析,Elwell,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-002181,新约速读手册(简体版):蔡春曦，蔡黄玉珍,,,,中文,reference,手册,,,,5,,true,,待核实,false
cdl-005379,新约遍览,,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005380,新约鉴别学手册,曾思瀚,,,中文,reference,手册,,,,5,,true,,待核实,false
cdl-005381,新约鉴别学手册,曾思瀚,,,中文,reference,手册,,,,5,,true,,待核实,false
cdl-005382,新约鉴别学概论,黄锡木,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-005383,新纪元的陷阱,张逸萍,,,中文,other,,,,,5,,true,,待核实,false
cdl-005384,新纪元答问,卜勒逊,,,中文,other,,,,,5,,true,,待核实,false
cdl-005385,新编旧约综览,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-002235,新造的人：属灵人的印记,卢云,,,中文,spiritual-life,属灵,,,,5,,true,,待核实,false
cdl-000444,新铁证待判,麦道卫,,,中文,other,,,,,5,,true,,待核实,false
cdl-005386,新铁证待判,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002211,施洗者 F.B.麦尔,约翰,,,中文,other,,,,,5,,true,,待核实,false
cdl-005387,施莱尔马赫 论宗教,,,,中文,culture-society,宗教,,,,5,,true,,待核实,false
cdl-001792,旅向亚洲的神学：一个本色化神学的探讨,黄伯和,,,中文,theology,神学,,,,5,,true,,待核实,false
cdl-000445,无与伦比的基督,斯托得,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-005388,无事生非英文版,,,,中文,other,,,,,5,,true,,待核实,false
cdl-005389,无以伦比的恩典,,,,中文,theology,恩典,,,,5,,true,,待核实,false
cdl-001762,无价的珍珠：路得记,蔡忠梅,,,中文,bible-study,路得记,,,,5,,true,,待核实,false
cdl-002087,无尽的一章,陶恕,,,中文,other,,,,,5,,true,,待核实,false
cdl-005390,无尽的一章,陶恕,,,中文,other,,,,,5,,true,,待核实,false
cdl-005391,无形的宗教,,,,中文,culture-society,宗教,,,,5,,true,,待核实,false
cdl-005392,无形的宗教,现代社会中的宗教问题,,,中文,culture-society,宗教,,,,5,,true,,待核实,false
cdl-000447,无形的宗教 现代社会中的宗教问题,卢克曼,,,中文,culture-society,社会;宗教,,,,5,,true,,待核实,false
cdl-002083,无惧的见证,白立德,,,中文,other,,,,,5,,true,,待核实,false
cdl-005393,无所不在的上帝,卡尔 巴特,,,中文,theology,上帝,,,,5,,true,,待核实,false
cdl-001940,无能者的大能,温伟耀,,,中文,other,,,,,5,,true,,待核实,false
cdl-000448,无语问上帝,杨腓力,,,中文,theology,上帝,,,,5,,true,,待核实,false
cdl-005394,无语问上帝,,,,中文,theology,上帝,,,,5,,true,,待核实,false
cdl-000449,无误圣经,林慈信,,,中文,bible-study,圣经,,,,5,,true,,待核实,false
cdl-005395,无边 诗篇,,,,中文,bible-study,诗篇,,,,5,,true,,待核实,false
cdl-005396,日光之上,,,,中文,other,,,,,5,,true,,待核实,false
cdl-002113,日日新：四旬期平日读经默想,Megan Mckenna,,,中文,other,,,,,5,,true,,待核实,false
cdl-002572,旧約聖經神學及結構分析讀本,李保羅,,,中文,bible-study,聖經,,,,5,,true,,待核实,false
cdl-000450,旧约,中的民俗,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-000451,旧约,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-000452,旧约,入门,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-000588,旧约,燔祭,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005397,旧约 圣经各卷 写作背景,,,,中文,bible-study,圣经;旧约,,,,5,,true,,待核实,false
cdl-005398,旧约 神学 从导论到方法论,黄仪章,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005399,旧约 神学 从导论到方法论：黄仪章:2,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005400,旧约12课学生手册 圣经易读学校,李爱实,,,中文,reference,手册,,,,5,,true,,待核实,false
cdl-001692,旧约》中的民俗,弗雷泽,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005401,旧约中的先知：上帝的代言人,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005402,旧约中的弥赛亚语言,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005403,旧约中的祷告,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005404,旧约主题脉络要义(一):摩西五经,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005405,旧约事迹精览,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-002022,旧约伦理学探讨,华德凯瑟,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005406,旧约伦理学探讨,华德凯瑟 不错,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005407,旧约伦理学探讨,华德凯瑟,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-001362,旧约先知书导论,傅理曼,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-002036,旧约先知书导论,傅理曼,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005409,旧约先知书导论,傅理曼,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005410,旧约先知书导论,傅理曼,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005408,旧约先知书导论(华神),傅理曼,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-001061,旧约先知书概论,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005411,旧约先知书概论,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005412,旧约先知书概论,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005413,旧约先知书概论,范甘麦伦,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-000973,旧约先知书概论：范甘麦伦,单排版,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005414,旧约先知书概论：范甘麦伦:2,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005415,旧约先知书要领,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005416,旧约卷1 圣经学导论(神丛94),,,,中文,bible-study,圣经;旧约,,,,5,,true,,待核实,false
cdl-001214,旧约历史书导论,David M Howard Jr,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005417,旧约历史书导论,David M Howard Jr,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005418,旧约历史和神学课程,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005419,旧约史上册,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005420,旧约史下册,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005421,旧约史书,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005422,旧约史书,,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
cdl-005423,旧约各书卷导论+神学文章(新译本研读本),,,,中文,bible-study,旧约,,,,5,,true,,待核实,false
